"Salesrep","Src_id","NumSet","NumSale","NumIssued","NumNetIssued","NumSat","GSA","NSA","NumOpps","Num1Leg","NumNoHome","NumNOPs","NumNIS","NumNOCOPPRRF","NumCCC","NumIssCTR","NumDsp1","NumDsp2","NumDsp3","NumDsp4","NumDsp5","NumDsp6","NumDsp7","NumDsp8","NumDsp9","NumDsp10","NumOther","NumOther2","Dsp1","Dsp2","Dsp3","Dsp4","Dsp5","Dsp6","Dsp7","Dsp8","Dsp9","Dsp10","FullName","SDate","EDate","Footer","CurrentDateTime","UseColor"
"Belopotosky, Bryan","Internet","15","4","13","11","7","73483","43524","2","0","2","0","0","1","0","0","4","0","2","0","1","0","2","0","3","1","2","6","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Belopotosky, Bryan","Magazine","3","1","3","2","2","43654","43654","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Belopotosky, Bryan","PrevCust","2","0","1","1","1","0.0000","0.0000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Belopotosky, Bryan","Website","1","0","1","1","1","0.0000","0.0000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Butler, Stacy","Canvass","15","3","15","12","10","111693","4976","7","2","1","0","0","0","0","0","3","2","1","0","0","0","7","0","2","0","0","2","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Butler, Stacy","Canvass Sticky","1","1","1","1","1","11206","11206","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Butler, Stacy","Events 2026","1","0","1","1","1","0.0000","0.0000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Butler, Stacy","Internet","3","0","2","2","2","0.0000","0.0000","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","1","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Butler, Stacy","PrevCust","1","1","1","1","1","39700","0.0000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Cadenas, Ariel","Canvass","11","2","10","10","9","32773","32773","6","0","0","0","0","1","0","0","2","0","0","0","0","0","6","0","1","1","1","2","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Cadenas, Ariel","Canvass Sticky","1","0","0","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Cadenas, Ariel","Internet","36","5","25","20","19","81220","65240","14","3","2","0","1","0","0","0","5","3","2","0","0","1","14","0","0","0","11","11","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Cadenas, Ariel","PrevCust","1","1","1","1","1","5168","5168","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Cadenas, Ariel","Website","1","0","1","0","0","0.0000","0.0000","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Campetti, Tony","Affiliates","1","1","1","1","1","5500","5500","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Campetti, Tony","Canvass","27","5","23","18","17","57612","57612","12","2","3","0","0","0","0","0","5","2","3","0","0","0","12","0","1","0","4","5","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Campetti, Tony","Canvass Sticky","3","2","3","3","3","34500","34500","1","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Campetti, Tony","Internet","21","3","15","15","13","96023","96023","10","0","0","0","0","0","0","0","3","0","0","0","0","0","10","0","2","0","6","8","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Campetti, Tony","Mail","1","1","1","1","1","61000","0.0000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Canalungo, Dan","Canvass","9","2","8","5","4","178355","178355","2","2","1","0","0","0","0","0","2","2","1","0","1","0","2","0","0","0","1","2","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Canalungo, Dan","Canvass Sticky","1","0","0","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Canalungo, Dan","CustRef","1","1","1","1","1","22000","22000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Canalungo, Dan","Internet","9","2","7","7","6","52498","18923","4","0","0","0","0","0","0","0","2","0","0","0","0","0","4","0","1","0","2","3","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Canalungo, Dan","Magazine","1","0","1","1","1","0.0000","0.0000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Canalungo, Dan","PrevCust","3","2","2","2","2","11886","11886","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","1","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Canalungo, Dan","SelfGenerated","1","1","1","1","1","12856","12856","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carr, Michael","Affiliates","2","0","1","1","1","0.0000","0.0000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carr, Michael","Canvass","29","3","19","18","15","55159","55159","12","0","1","0","0","0","0","0","3","0","1","0","1","0","12","0","2","0","10","13","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carr, Michael","Canvass Sticky","2","1","2","2","2","11500","11500","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carr, Michael","Events 2026","5","1","5","4","4","44637","44637","3","1","0","0","0","0","0","0","1","1","0","0","0","0","3","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carr, Michael","Internet","23","4","13","11","11","160022","130602","7","0","2","0","0","0","0","0","4","0","2","0","0","0","7","0","0","0","10","10","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carr, Michael","Magazine","3","0","3","3","3","0.0000","0.0000","2","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carter, David","Affiliates","1","1","1","1","1","22000","0.0000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carter, David","Canvass","13","1","10","8","6","15150","15150","5","0","2","0","0","0","0","0","1","0","2","0","0","0","5","0","2","0","3","5","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carter, David","CustRef","1","1","1","1","1","7000","7000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carter, David","Internet","52","10","33","31","29","189905","131793","19","0","2","0","0","0","0","0","10","0","2","0","0","0","19","0","2","0","19","21","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carter, David","Magazine","1","0","1","1","1","0.0000","0.0000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carter, David","Website","1","0","1","1","1","0.0000","0.0000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carvajal, Jose","Canvass","15","0","13","10","7","0.0000","0.0000","6","1","2","0","0","1","0","0","0","1","2","0","0","0","6","0","3","1","2","5","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Carvajal, Jose","Internet","18","2","12","12","12","58951","58951","10","0","0","0","0","0","0","0","2","0","0","0","0","0","10","0","0","0","6","6","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Casanas, Luis","Affiliates","1","0","1","1","1","0.0000","0.0000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Casanas, Luis","Canvass","7","0","4","3","2","0.0000","0.0000","2","0","1","0","1","0","0","0","0","0","1","0","0","1","2","0","0","0","3","3","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Casanas, Luis","Internet","13","1","10","10","9","54048","54048","8","0","0","0","0","0","0","0","1","0","0","0","0","0","8","0","1","0","3","4","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Castaneda, Julian","Canvass","8","2","3","3","3","44166","0.0000","1","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","5","5","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Castaneda, Julian","Internet","13","2","12","9","7","44517","23628","5","1","2","0","0","0","0","0","2","1","2","0","0","0","5","0","2","0","1","3","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Castaneda, Julian","Job Signs","4","0","4","3","2","0.0000","0.0000","2","0","1","0","0","0","0","0","0","0","1","0","1","0","2","0","0","0","0","1","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
"Cocco, Alex","Affiliates","1","0","1","1","1","0.0000","0.0000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Sale","1leg","NoHome","CCC","Reset","NIS","OPPFDN","NoRehash","No Demo","NOC","Dana Whitfield","1/1/2026","1/31/2026","1Leg=1 Leg Wife or Husband Missing;    NoHome=No-Show;    CCC=Cancel Post Issue;    Reset=Rep Reset;    NIS=Not Assigned;    OPPFDN=Full Demo No Sale;    NoRehash=No Rehash;    No Demo=No Demo;    NOC=Not covered;","8/7/2026 3:15:49 PM","True"
